Address, Read/Write, Value, Soft,Hard,Hit,Evicted_pg#,Dirty_evicted_page,
ED,1	,1802810	,0	,0	,0	,0	,0	
5B,0	,121	,0	,0	,0	,0	,0	
62,0	,147	,0	,0	,0	,0	,0	
96,0	,192	,0	,0	,0	,0	,0	
EF,0	,71	,0	,0	,0	,0	,0	
AD,1	,628512	,0	,0	,0	,0	,0	
9B,1	,-3013172	,0	,0	,0	,0	,0	
99,1	,6181816	,0	,0	,0	,0	,0	
66,0	,250	,0	,0	,0	,0	,0	
C3,1	,9604587	,0	,0	,0	,0	,0	
30,0	,98	,0	,0	,0	,0	,0	
F1,0	,4	,0	,0	,0	,0	,0	
EB,0	,155	,0	,0	,0	,0	,0	
69,0	,91	,0	,0	,0	,0	,0	
D3,1	,-1229993	,0	,0	,0	,0	,0	
CB,1	,-7518437	,0	,0	,0	,0	,0	
FA,0	,89	,0	,0	,0	,0	,0	
B7,0	,248	,0	,0	,0	,0	,0	
82,0	,154	,0	,0	,0	,0	,0	
CE,0	,158	,0	,0	,0	,0	,0	
BF,0	,156	,0	,0	,0	,0	,0	
80,0	,24	,0	,0	,0	,0	,0	
A0,0	,115	,0	,0	,0	,0	,0	
07,1	,1028788	,0	,0	,0	,0	,0	
8E,0	,33	,0	,0	,0	,0	,0	
6C,0	,246	,0	,0	,0	,0	,0	
FA,0	,198	,0	,0	,0	,0	,0	
7F,0	,40	,0	,0	,0	,0	,0	
E4,0	,149	,0	,0	,0	,0	,0	
CB,1	,-7891544	,0	,0	,0	,0	,0	
40,0	,40	,0	,0	,0	,0	,0	
77,0	,160	,0	,0	,0	,0	,0	
32,0	,34	,0	,0	,0	,0	,0	
3C,0	,93	,0	,0	,0	,0	,0	
2A,1	,-678236	,0	,0	,0	,0	,0	
45,1	,7199482	,0	,0	,0	,0	,0	
D3,0	,4	,0	,0	,0	,0	,0	
4C,0	,15	,0	
